Date,Time,DayOfWeek,Hour,PM2.5,PM10,Temperature,Humidity,Pressure,AirQualityIndex,AirSafety
2024-01-04,23:00,3,23,117.50432231557224,230.98288273852188,19.480149568998435,57.83734679725061,1045.5662290019486,469.1517822828826,Hazardous
2024-01-05,00:00,4,0,87.20454244279932,159.57396342537984,7.337984785345467,26.48779013639157,980.0202735353548,400.3723891731193,Hazardous
2024-01-05,01:00,4,1,121.45647536626868,279.2278346791048,4.993406497476828,21.126668734487662,995.9504942340858,110.50549451094604,Caution
2024-01-05,02:00,4,2,189.7133359577212,86.49738970999945,20.91160443316813,53.713990611044224,989.4523623601774,166.33721387416594,Unsafe
2024-01-05,03:00,4,3,42.61428001786858,79.69029182457759,11.765950440611306,24.34997405867134,1023.045693539286,457.4558890409757,Hazardous
2024-01-05,04:00,4,4,181.62555867817764,188.00385634087576,1.3251953546350927,61.92999331024024,980.9964881952744,268.6397979039125,Very_Unsafe
2024-01-05,05:00,4,5,15.42382522672368,190.17613992286883,19.0684195395459,68.11324572710964,1003.5452882614052,278.16714330294,Very_Unsafe
2024-01-05,06:00,4,6,65.13589651582383,23.496611473842457,12.415558147538022,57.30540377680367,1049.5582264955467,324.0722409756897,Hazardous
2024-01-05,07:00,4,7,61.188323479248005,186.25553659220031,28.053254842319625,13.278404126135229,994.4063551344236,381.081908953899,Hazardous
2024-01-05,08:00,4,8,127.14119603677662,118.58648563121416,-0.3760050955734861,15.195516292209897,1005.1271540699756,469.64277283216495,Hazardous
2024-01-05,09:00,4,9,30.58886559657161,226.7583323429621,22.927595977568824,20.20070662133369,1000.2528062310838,401.1125367350125,Hazardous
2024-01-05,10:00,4,10,177.057784308752,244.3506427181292,14.642199712446146,23.82812244895051,1030.3186158136032,467.2745992320107,Hazardous
2024-01-05,11:00,4,11,166.56752465068303,170.1246076686406,13.272784377358184,99.08943523924,976.6839654033575,410.304879076118,Hazardous
2024-01-05,12:00,4,12,132.15283483862916,10.494459135656877,5.452945960375354,41.00455151768102,967.0438016142796,23.217030307333182,Safe
2024-01-05,13:00,4,13,94.39069719947857,194.5460849483262,-3.630828730878,36.27760362771576,1025.409315826486,58.767310268470986,Moderate
2024-01-05,14:00,4,14,186.92642821770528,227.1755711031209,33.14601374640905,14.703997209780615,991.5618186368654,442.446462823167,Hazardous
2024-01-05,15:00,4,15,166.9955781705084,82.20514720713913,9.688453871549164,67.17883516170369,1041.3726008976687,13.848224522628517,Safe
2024-01-05,16:00,4,16,102.36645387584277,144.74734033082876,25.64909678784312,68.69717066181526,1014.4159285793396,397.0873244099653,Hazardous
2024-01-05,17:00,4,17,141.86530411859067,290.0607207894186,37.64143298995183,25.79038206207982,1006.4343111711744,424.9218659517561,Hazardous
2024-01-05,18:00,4,18,115.55134067503847,96.45351048429,20.424563413695925,92.73173868321518,957.0457054825876,207.7322810412262,Very_Unsafe
2024-01-05,19:00,4,19,119.64873648571158,74.71444280210483,12.871610613393983,82.04441919356145,1023.0411905137798,177.42737641160988,Unsafe
2024-01-05,20:00,4,20,69.5403335403069,71.14788923862295,7.072310485691666,30.72873851267573,1018.6040365512958,97.2021095590248,Moderate
2024-01-05,21:00,4,21,95.10649790185488,172.05224196265894,37.0319706691372,53.726475782488365,1014.0071924487156,24.459435831181487,Safe
2024-01-05,22:00,4,22,20.23367900400012,285.4382593793219,25.693456812301427,51.25517705789649,976.790952357069,372.6914781554968,Hazardous
2024-01-05,23:00,4,23,74.68299487459554,186.5201374681029,24.93766269654518,41.36683999080887,1044.6739321674445,36.86354222369332,Safe
2024-01-06,00:00,5,0,140.68656049561963,97.96370486892138,14.177124631537463,83.58712415430519,982.165512703282,472.3348140044605,Hazardous
2024-01-06,01:00,5,1,190.87712594870632,195.18523563956168,33.02719207903438,19.83380370590359,965.2230956753934,148.37173138753096,Caution
2024-01-06,02:00,5,2,192.79750198878887,191.2042663033584,27.11524841542692,47.37828158450135,1048.7201154935017,397.1221587971159,Hazardous
2024-01-06,03:00,5,3,113.36595947935388,183.10828936159973,7.743247230145725,48.52280174942953,1024.6246279123768,29.84132551840535,Safe
2024-01-06,04:00,5,4,123.2913391028685,56.233599997607584,21.98103970112716,52.18530441527617,991.478688232618,268.139342325936,Very_Unsafe
2024-01-06,05:00,5,5,41.21563117268866,194.0243718100483,14.358727957056953,87.52149919887658,1043.5916430888706,174.54976854527447,Unsafe
2024-01-06,06:00,5,6,140.5850810782385,134.7476912292049,-4.703442672662914,29.63501831813512,959.1117374366196,15.000552589068404,Safe
2024-01-06,07:00,5,7,18.77846457150532,15.391697000679676,31.34305441758088,19.263085616104547,958.7661216426558,327.89967720458577,Hazardous
2024-01-06,08:00,5,8,60.513708730891686,166.5317012727736,0.527365701386536,65.60276165389972,1018.2451018628584,471.5813604542474,Hazardous
2024-01-06,09:00,5,9,135.33085272066123,296.8873561133411,17.947952770117638,25.645102748024243,967.7972048378844,5.376383601532863,Safe
2024-01-06,10:00,5,10,65.51047565098041,111.42448134475522,10.130178688816702,16.743887726915776,1041.7139515193285,135.2184630901202,Caution
2024-01-06,11:00,5,11,14.720140452318592,290.0121733124109,10.394006854030488,48.398429851394816,1034.0359174298871,351.80287134878245,Hazardous
2024-01-06,12:00,5,12,167.21472982343795,37.89966508215242,16.48141975362136,29.768178777232684,980.6367224101186,435.6268620208149,Hazardous
2024-01-06,13:00,5,13,65.51435139123979,222.4105336015188,39.86603968088853,42.50949569811853,1038.883958226937,95.38958675003906,Moderate
2024-01-06,14:00,5,14,17.305518847442293,43.155698452222246,13.37708562841641,33.37399720922117,954.2887687007328,35.35839226938442,Safe
2024-01-06,15:00,5,15,19.58369207805871,89.33575633102951,3.2048153417457588,18.337281645107417,1004.8637852737494,4.320700168535419,Safe
2024-01-06,16:00,5,16,54.09296576380696,175.5438422434161,22.6122852122216,60.43124826317814,1043.5562773708834,107.6032108280921,Caution
2024-01-06,17:00,5,17,39.71310970819762,181.9061112532572,5.632946861778457,12.431657623553711,1035.5382978935695,35.658646027123766,Safe
2024-01-06,18:00,5,18,155.98852296712943,234.81128199790967,-0.2502888479172318,96.97378131949596,985.6073323800996,179.69104455129897,Unsafe
2024-01-06,19:00,5,19,67.72838910007172,188.4403080959574,-2.74216225703319,40.71974695614696,968.2870435234636,220.06288747692344,Very_Unsafe
2024-01-06,20:00,5,20,161.91567808276733,182.1482642703626,-3.970342669114226,72.56417594408234,971.0540588403744,239.9619029411031,Very_Unsafe
2024-01-06,21:00,5,21,38.8999695755148,274.5823952268501,14.402409173997867,82.93265852927048,1001.4507878078404,71.1646551223038,Moderate
2024-01-06,22:00,5,22,101.11144001109632,141.12661814065558,14.202660094302717,35.11943159855996,1009.6772943836474,231.9940244132948,Very_Unsafe
2024-01-06,23:00,5,23,139.16724104286013,75.32707582156596,3.3495430035078826,77.38648381990615,953.2814316623636,4.525820877931519,Safe
2024-01-07,00:00,6,0,132.1382165038417,56.91868965685277,30.28085741970441,84.91787698822387,991.3551559234888,119.71054406102284,Caution
2024-01-07,01:00,6,1,122.2202349364024,125.99843307475494,0.817178256394544,31.718551043045217,1033.0387115643905,184.54302465466,Unsafe
2024-01-07,02:00,6,2,185.3402123765781,216.69829900617177,36.18927366876861,99.32452092064656,994.4328950235796,59.1757879717833,Moderate
2024-01-07,03:00,6,3,49.56240380281516,22.33761062967126,21.440918993947257,11.861981455788042,966.917539094941,407.00229865865873,Hazardous
2024-01-07,04:00,6,4,101.27524487011055,47.42548208772777,-3.7572630752781673,29.530043221198696,1045.4860293019096,100.60619615407708,Caution
2024-01-07,05:00,6,5,177.3785472641197,40.77290343005544,38.333768158422245,80.20186806492936,976.6275539926468,377.44485582313393,Hazardous
2024-01-07,06:00,6,6,20.18928429105562,179.72254438492303,8.857356679563413,27.47179225501776,1029.842826563406,236.9465197279137,Very_Unsafe
2024-01-07,07:00,6,7,15.898212309349674,80.43074865406722,15.248873181003404,72.84338769755858,969.3794166338936,239.8715465725822,Very_Unsafe
2024-01-07,08:00,6,8,50.49394607386682,58.21523420740499,7.792091184754847,86.99773644846132,992.317272922159,322.59716805281334,Hazardous
2024-01-07,09:00,6,9,128.4391378099136,181.90350872547648,27.778958411519987,96.3292845370834,999.0422539774812,22.13885581649938,Safe
2024-01-07,10:00,6,10,55.67652715771234,230.77987548119,16.855609932379238,52.682276386024256,1000.0635295948244,39.37967000007142,Safe
2024-01-07,11:00,6,11,42.0967773427158,106.32492577127267,0.9567831731126172,97.39982106839057,1001.6473868100704,163.42174488625704,Unsafe
2024-01-07,12:00,6,12,94.46645149486696,177.67933564621288,-0.3108221438245797,47.04600670135108,972.494754068976,208.41125025086112,Very_Unsafe
2024-01-07,13:00,6,13,124.65162341003524,38.45607982784345,27.641893599605865,29.63152357069472,1001.5915521960836,214.97039859740983,Very_Unsafe
2024-01-07,14:00,6,14,53.46875286826438,281.2053988326953,5.668663221907217,56.25296677762528,998.1712753877754,338.443565412734,Hazardous
2024-01-07,15:00,6,15,63.6347814111297,107.69989374128411,1.2007018587312634,68.48409198803434,970.8719497126264,0.3525059180761181,Safe
2024-01-07,16:00,6,16,124.6440644382452,299.27665102031534,17.474241864902925,51.21669844449494,1048.8191559503712,479.55254603984434,Hazardous
2024-01-07,17:00,6,17,189.41899228794327,293.7904491964368,31.124437939133685,61.02751995701124,1036.556339278655,87.24370548847243,Moderate
2024-01-07,18:00,6,18,136.5746368504272,235.8588003073853,7.54522356429087,47.476826895446976,1038.7576351022483,124.31583815261835,Caution
2024-01-07,19:00,6,19,157.6663079989892,15.819457668020348,7.439422526536349,57.22857586191248,1018.5571050382896,452.8135922625817,Hazardous
2024-01-07,20:00,6,20,76.5279684773164,167.60772691146536,32.52465671171696,95.73361047519056,965.9897030691756,2.7457004347761216,Safe
2024-01-07,21:00,6,21,58.089600079970886,35.18256192760333,1.6525207555952193,54.98480372826988,1006.8092063899747,495.65304077947695,Hazardous
2024-01-07,22:00,6,22,93.5822099245114,269.5900275288397,22.752741630394624,32.786166952833426,1032.1439631627386,17.978667813551674,Safe
2024-01-07,23:00,6,23,162.39090159877637,238.99451326774684,37.97560673421635,78.28719593613135,953.8736488688662,60.27275974677981,Moderate
2024-01-08,00:00,0,0,93.97843014915838,291.9787092127481,32.85864173097884,40.38260120033944,999.584310328762,120.05335627444408,Caution
2024-01-08,01:00,0,1,170.1114547140229,186.43105641344067,-2.2183144799121863,83.45864537392517,989.612287999492,219.3608200564537,Very_Unsafe
2024-01-08,02:00,0,2,197.8105362355498,161.43011330045803,9.395989445273145,15.115779008549664,971.2124729659304,259.22576685779615,Very_Unsafe
2024-01-08,03:00,0,3,19.045199817415583,160.5024182238724,1.406850951667736,39.89601793978223,987.8250003765318,52.35923558433237,Moderate
2024-01-08,04:00,0,4,13.85498043632222,122.07002859176002,37.71582869592129,18.49239174345755,1048.3497510869452,36.836949310514456,Safe
2024-01-08,05:00,0,5,34.16999206810556,145.9201194964509,39.36737047999365,17.67860418212483,1022.3243326361778,15.92951820288402,Safe
2024-01-08,06:00,0,6,79.95208676819752,194.2696491092516,5.574685924301706,69.25506032551935,979.9537080014942,128.37535033710157,Caution
2024-01-08,07:00,0,7,30.55323078335932,280.5548061913204,25.136457017293864,44.68013212182467,1010.535505148083,460.7664867976212,Hazardous
2024-01-08,08:00,0,8,174.77957313565742,182.806458094249,32.87342794212033,88.43310477866012,974.665624028568,194.9212594439516,Unsafe
2024-01-08,09:00,0,9,9.51351895027744,258.56362327203647,5.515612798651443,56.47646240861762,1011.0843909024272,382.0036960472746,Hazardous
2024-01-08,10:00,0,10,66.57957968548538,260.20617427772515,3.445628544443986,36.58088990550544,1039.6166689484933,95.09409726947536,Moderate
2024-01-08,11:00,0,11,41.01545275137004,160.46147599599516,-4.495503953872387,74.87999991659753,1005.6876799942552,32.339612863302115,Safe
2024-01-08,12:00,0,12,186.6501693807188,110.76619603431028,13.538310562368665,66.16151124271298,1023.3339975452684,277.13989424183137,Very_Unsafe
2024-01-08,13:00,0,13,135.54879595355544,195.4764232663035,35.47468580776224,81.9635158746283,995.3338998716296,411.0462001852509,Hazardous
2024-01-08,14:00,0,14,182.845900008018,139.3044291553044,35.6340842075357,67.92294487076964,1002.4123917663997,449.2299583317725,Hazardous
2024-01-08,15:00,0,15,194.6040985105267,33.61785152336054,0.7484407379057325,25.031207538902823,1019.5075078754878,273.10230176755044,Very_Unsafe
2024-01-08,16:00,0,16,101.934157517087,119.56463912540576,4.195861623777773,70.32790339003594,1031.2405005051396,147.0161420155155,Caution
2024-01-08,17:00,0,17,50.69222606936512,298.28092003430424,13.36212989205401,45.239427785422926,1015.945138652545,54.755872618630406,Moderate
2024-01-08,18:00,0,18,42.77711330833491,24.06844230762329,30.128104532366585,51.68287272318113,1047.7491993890094,333.91142711931485,Hazardous
2024-01-08,19:00,0,19,48.4691780287389,212.03340445126872,22.533316758927786,92.94081181636102,1031.9822587798285,140.21840855904262,Caution
2024-01-08,20:00,0,20,143.17569498629055,253.94472447066167,18.123238458409737,42.39676416679723,1027.7160204607876,421.9812122240988,Hazardous
2024-01-08,21:00,0,21,12.886916983985143,198.13051200785983,21.63693479001714,65.07632286917548,1034.5101578981023,302.560559226644,Hazardous
2024-01-08,22:00,0,22,15.015409241379398,175.2269870373541,-0.6710137788966506,42.71335600710156,978.1210935424348,429.4392816773629,Hazardous
2024-01-08,23:00,0,23,123.58787376471426,215.1907809238397,16.494863901470815,18.52547368220126,993.204715394838,283.3265050025757,Very_Unsafe
2024-01-09,00:00,1,0,130.20114361379427,134.50939381690014,39.642848029260776,50.81728078434705,1006.446291839459,385.8711813522216,Hazardous
2024-01-09,01:00,1,1,134.7262702428797,36.49490381957426,-1.0199233877410483,63.73553540136867,996.2386318442684,147.15257545554934,Caution
2024-01-09,02:00,1,2,77.51669839477529,289.0878087479807,18.36610049356989,46.67529628338389,1034.745781822408,251.52939519129075,Very_Unsafe
2024-01-09,03:00,1,3,162.15925329925986,135.36722329541686,8.304216774581857,45.15995662103659,952.7068517679232,9.70318645145496,Safe
2024-01-09,04:00,1,4,109.05679460669045,202.9628787787251,19.29609835878816,83.83406625049572,970.917541723282,303.9158716617778,Hazardous
2024-01-09,05:00,1,5,25.56579785183679,164.08002669789562,20.8218442015186,12.67166550605232,1038.1706541001854,266.8696737802266,Very_Unsafe
2024-01-09,06:00,1,6,160.43436487813233,25.85519087349082,20.986280415376413,36.6026857066108,955.9100137676968,377.6411612151016,Hazardous
2024-01-09,07:00,1,7,190.84821832273937,286.29651428783615,33.3493953389899,83.05815388394905,972.6988303608798,364.4779827430328,Hazardous
